loan_amnt,term,int_rate,home_ownership,annual_inc,verification_status,repay_fail
15000.0,36 months,15.27,RENT,70000.0,Source Verified,1
6625.0,36 months,18.61,MORTGAGE,155000.0,Not Verified,1
24000.0,36 months,16.45,RENT,68250.0,Verified,1
3000.0,60 months,15.28,RENT,22951.0,Verified,0
22250.0,36 months,12.42,MORTGAGE,135000.0,Verified,0
6000.0,36 months,6.99,MORTGAGE,40000.0,Source Verified,0
27400.0,36 months,10.99,MORTGAGE,108000.0,Verified,0
2000.0,36 months,7.9,MORTGAGE,40000.0,Not Verified,0
10800.0,60 months,15.99,RENT,40000.0,Source Verified,0
5000.0,36 months,7.29,RENT,41500.0,Source Verified,0
10000.0,36 months,9.63,MORTGAGE,90000.0,Not Verified,1
4550.0,36 months,13.72,RENT,20664.0,Verified,0
24000.0,36 months,11.99,RENT,100300.0,Verified,0
16000.0,60 months,11.86,MORTGAGE,74000.0,Verified,0
2000.0,36 months,10.99,OWN,54000.0,Not Verified,0
14500.0,36 months,15.57,RENT,48000.0,Source Verified,1
23000.0,60 months,21.36,MORTGAGE,65000.0,Verified,0
10000.0,36 months,13.43,MORTGAGE,91092.0,Source Verified,0
25000.0,36 months,10.25,MORTGAGE,87700.0,Verified,0
12000.0,36 months,10.37,RENT,85000.0,Source Verified,0
12000.0,60 months,16.45,RENT,90672.0,Verified,1
7200.0,36 months,13.22,RENT,40000.0,Not Verified,0
7200.0,36 months,13.49,RENT,60000.0,Source Verified,0
8000.0,60 months,13.98,MORTGAGE,115000.0,Not Verified,0
10400.0,36 months,15.62,MORTGAGE,112500.0,Not Verified,0
10000.0,36 months,7.51,MORTGAGE,125000.0,Not Verified,0
3000.0,36 months,16.89,RENT,60000.0,Not Verified,1
12000.0,36 months,13.85,RENT,28000.0,Verified,1
13000.0,36 months,10.59,RENT,67000.0,Source Verified,1
2000.0,36 months,7.9,RENT,61000.0,Not Verified,0
22500.0,36 months,10.99,OWN,92000.0,Verified,0
4000.0,36 months,9.99,MORTGAGE,40000.0,Source Verified,1
3600.0,36 months,11.58,OWN,33000.0,Not Verified,0
12500.0,36 months,15.33,OWN,75000.0,Not Verified,0
15000.0,36 months,16.07,MORTGAGE,80000.0,Verified,0
12000.0,36 months,12.42,MORTGAGE,73527.0,Verified,0
6000.0,36 months,12.61,RENT,45000.0,Not Verified,0
15000.0,60 months,13.98,RENT,60000.0,Source Verified,0
19800.0,36 months,11.48,RENT,116000.0,Verified,0
18000.0,36 months,10.36,MORTGAGE,66000.0,Source Verified,0
24250.0,36 months,12.53,RENT,200000.0,Verified,0
3000.0,36 months,9.76,RENT,45996.0,Not Verified,0
5000.0,36 months,5.79,MORTGAGE,45000.0,Verified,0
1500.0,36 months,11.48,RENT,18000.0,Not Verified,1
14000.0,60 months,10.0,MORTGAGE,136000.0,Not Verified,0
12000.0,60 months,17.27,MORTGAGE,65000.0,Verified,0
7750.0,36 months,10.0,MORTGAGE,62000.0,Verified,0
35000.0,60 months,21.67,MORTGAGE,165000.0,Verified,0
8000.0,36 months,6.99,MORTGAGE,69912.0,Source Verified,0
30000.0,60 months,12.42,MORTGAGE,190000.0,Verified,1
25000.0,36 months,12.73,MORTGAGE,110004.0,Verified,0
16000.0,36 months,7.9,MORTGAGE,68000.0,Verified,0
10000.0,36 months,6.62,MORTGAGE,65000.0,Source Verified,0
8550.0,36 months,10.25,RENT,42000.0,Not Verified,1
20000.0,36 months,15.33,RENT,65004.0,Verified,0
20000.0,36 months,7.88,MORTGAGE,76000.0,Verified,0
5800.0,36 months,14.54,RENT,45000.0,Verified,0
2100.0,36 months,14.65,RENT,60000.0,Verified,0
28000.0,60 months,15.99,MORTGAGE,85000.0,Verified,0
10000.0,36 months,13.48,RENT,64600.0,Not Verified,0
8000.0,36 months,5.99,RENT,42000.0,Not Verified,0
9600.0,60 months,17.06,RENT,26000.0,Not Verified,1
2700.0,36 months,6.76,MORTGAGE,66000.0,Source Verified,0
6000.0,36 months,14.27,RENT,30000.0,Not Verified,1
16100.0,36 months,11.83,RENT,70000.0,Not Verified,0
5000.0,36 months,9.32,MORTGAGE,50004.0,Not Verified,0
6800.0,36 months,11.71,RENT,64000.0,Source Verified,0
5000.0,36 months,14.65,OWN,75000.0,Source Verified,0
10000.0,36 months,5.99,MORTGAGE,60000.0,Not Verified,0
3100.0,36 months,7.51,MORTGAGE,32000.0,Verified,1
10175.0,36 months,12.69,MORTGAGE,45136.0,Not Verified,0
25000.0,60 months,11.49,MORTGAGE,200004.0,Verified,0
24000.0,60 months,15.99,RENT,100000.0,Verified,0
18000.0,36 months,11.99,MORTGAGE,156000.0,Verified,0
3000.0,36 months,15.62,MORTGAGE,65000.0,Source Verified,0
16000.0,36 months,14.35,OWN,70000.0,Not Verified,0
11250.0,36 months,12.21,MORTGAGE,69996.0,Verified,0
20000.0,60 months,16.4,MORTGAGE,55000.0,Verified,0
5000.0,36 months,10.08,OWN,48000.0,Not Verified,0
12500.0,36 months,6.92,MORTGAGE,60000.0,Not Verified,0
10000.0,60 months,11.86,MORTGAGE,55000.0,Verified,1
12000.0,60 months,11.86,MORTGAGE,72000.0,Not Verified,0
28000.0,60 months,11.49,MORTGAGE,91000.0,Verified,0
8525.0,36 months,6.54,RENT,51600.0,Not Verified,0
12600.0,60 months,13.49,RENT,32000.0,Not Verified,0
12000.0,36 months,14.72,MORTGAGE,75000.0,Verified,0
25000.0,36 months,15.7,RENT,132250.0,Not Verified,0
15000.0,36 months,9.01,RENT,71000.0,Not Verified,0
20000.0,36 months,10.37,RENT,65000.0,Source Verified,0
10000.0,36 months,7.88,OWN,30000.0,Not Verified,0
15000.0,36 months,6.54,MORTGAGE,75000.0,Not Verified,1
12000.0,60 months,15.65,RENT,46000.0,Source Verified,1
4500.0,36 months,8.0,RENT,20004.0,Not Verified,0
18250.0,60 months,12.61,MORTGAGE,47000.0,Verified,0
9200.0,36 months,7.74,MORTGAGE,61476.0,Not Verified,0
18000.0,36 months,13.48,MORTGAGE,100000.0,Not Verified,0
7800.0,36 months,12.21,RENT,59000.0,Verified,0
3000.0,36 months,8.9,RENT,51000.0,Not Verified,0
14400.0,60 months,18.3,MORTGAGE,60000.0,Not Verified,0
7000.0,36 months,7.49,MORTGAGE,120000.0,Verified,0
7000.0,36 months,7.29,RENT,70356.0,Not Verified,0
20000.0,36 months,12.09,MORTGAGE,290004.0,Verified,0
5000.0,36 months,5.79,RENT,60000.0,Not Verified,0
7200.0,36 months,12.53,RENT,54600.0,Source Verified,0
7000.0,60 months,10.74,MORTGAGE,75000.0,Source Verified,0
10000.0,36 months,12.87,MORTGAGE,100000.0,Not Verified,0
14000.0,36 months,12.42,OWN,52000.0,Not Verified,0
3625.0,36 months,16.29,RENT,19800.0,Source Verified,0
12000.0,36 months,10.74,MORTGAGE,51996.0,Not Verified,0
4000.0,36 months,11.11,MORTGAGE,25000.0,Source Verified,0
25000.0,60 months,13.49,OWN,49200.0,Verified,0
11500.0,60 months,19.41,MORTGAGE,35000.0,Verified,0
15000.0,60 months,13.98,RENT,43920.0,Not Verified,1
9000.0,36 months,13.8,MORTGAGE,71700.0,Source Verified,0
9600.0,60 months,16.45,MORTGAGE,162000.0,Not Verified,1
6000.0,36 months,11.49,MORTGAGE,141600.0,Not Verified,0
24000.0,60 months,15.7,MORTGAGE,78000.0,Verified,0
3000.0,36 months,17.19,RENT,19200.0,Not Verified,0
21000.0,60 months,9.99,MORTGAGE,93000.0,Verified,1
6000.0,36 months,8.9,OWN,100000.0,Source Verified,0
7500.0,36 months,9.63,RENT,64800.0,Not Verified,0
13000.0,36 months,7.88,MORTGAGE,37000.0,Not Verified,1
6000.0,36 months,14.11,RENT,35004.0,Source Verified,0
5900.0,36 months,6.17,RENT,119000.0,Not Verified,0
15000.0,36 months,6.91,RENT,61656.0,Source Verified,0
2000.0,36 months,7.51,MORTGAGE,56004.0,Verified,0
6075.0,36 months,11.71,RENT,23850.0,Source Verified,0
20000.0,60 months,13.49,RENT,50000.0,Verified,0
3000.0,36 months,9.32,RENT,225000.0,Not Verified,0
9600.0,36 months,13.47,MORTGAGE,120579.0,Verified,0
5000.0,36 months,11.11,RENT,45000.0,Not Verified,0
12300.0,36 months,12.53,MORTGAGE,31200.0,Source Verified,0
3500.0,36 months,13.72,MORTGAGE,65000.0,Not Verified,1
12600.0,60 months,19.42,RENT,55000.0,Source Verified,0
6000.0,36 months,9.76,RENT,25200.0,Not Verified,0
13000.0,36 months,14.35,RENT,36288.0,Verified,1
14000.0,36 months,12.99,MORTGAGE,116004.0,Source Verified,0
7000.0,36 months,6.03,MORTGAGE,44000.0,Source Verified,0
9000.0,36 months,15.58,RENT,59321.0,Verified,0
4350.0,36 months,11.49,MORTGAGE,124000.0,Not Verified,0
6000.0,60 months,11.86,MORTGAGE,46000.0,Not Verified,0
12500.0,60 months,14.79,MORTGAGE,80000.0,Source Verified,1
9000.0,36 months,8.49,RENT,42000.0,Not Verified,0
2000.0,36 months,10.0,RENT,32640.0,Source Verified,1
5000.0,36 months,9.32,OWN,60000.0,Not Verified,0
25000.0,60 months,20.53,OWN,75000.0,Verified,0
4500.0,60 months,13.35,MORTGAGE,64800.0,Verified,1
11000.0,36 months,10.99,MORTGAGE,205000.0,Not Verified,0
6000.0,36 months,15.68,RENT,85000.0,Verified,0
9000.0,36 months,8.0,RENT,51840.0,Not Verified,0
14600.0,36 months,15.65,OWN,97000.0,Not Verified,1
14500.0,60 months,10.74,MORTGAGE,45000.0,Verified,0
4500.0,36 months,7.4,MORTGAGE,60000.0,Not Verified,0
8000.0,36 months,11.11,RENT,46000.0,Source Verified,0
3600.0,36 months,9.25,MORTGAGE,97000.0,Not Verified,0
24000.0,36 months,9.91,RENT,120000.0,Verified,0
10750.0,36 months,10.25,RENT,24960.0,Verified,0
5000.0,36 months,7.88,MORTGAGE,95000.0,Source Verified,0
6000.0,36 months,6.03,RENT,41000.0,Not Verified,0
15000.0,60 months,20.11,MORTGAGE,75000.0,Verified,0
3000.0,36 months,11.11,RENT,43000.0,Source Verified,1
12000.0,60 months,8.9,MORTGAGE,118392.0,Verified,0
30000.0,60 months,20.3,MORTGAGE,525000.0,Verified,1
1200.0,36 months,8.32,RENT,33000.0,Not Verified,0
5000.0,36 months,13.98,RENT,98000.0,Source Verified,0
17250.0,36 months,19.42,RENT,60000.0,Verified,0
25000.0,36 months,15.31,MORTGAGE,70000.0,Verified,0
8000.0,36 months,8.49,MORTGAGE,96000.0,Source Verified,1
1500.0,36 months,15.23,RENT,36000.0,Source Verified,0
11500.0,36 months,14.79,RENT,63000.0,Source Verified,0
8000.0,36 months,6.03,MORTGAGE,53000.0,Verified,0
21250.0,60 months,15.58,MORTGAGE,65000.0,Verified,0
16000.0,60 months,13.49,RENT,52000.0,Not Verified,0
2950.0,60 months,15.95,MORTGAGE,88200.0,Not Verified,0
9600.0,60 months,15.28,RENT,42000.0,Source Verified,0
3600.0,36 months,14.72,MORTGAGE,83137.0,Source Verified,0
5000.0,36 months,9.91,RENT,53000.0,Source Verified,0
14500.0,60 months,16.82,RENT,32000.0,Source Verified,1
3000.0,36 months,11.99,MORTGAGE,50496.0,Not Verified,0
14400.0,36 months,10.75,RENT,31800.0,Source Verified,0
17000.0,36 months,13.79,RENT,50000.0,Verified,0
32000.0,60 months,20.99,RENT,148500.0,Verified,0
5000.0,36 months,11.78,RENT,75000.0,Not Verified,0
8000.0,36 months,12.42,RENT,20000.0,Source Verified,0
17000.0,36 months,16.77,RENT,90000.0,Source Verified,0
7400.0,60 months,11.12,RENT,21636.0,Not Verified,0
30000.0,60 months,10.99,MORTGAGE,249996.0,Source Verified,0
1500.0,36 months,7.49,RENT,32000.0,Not Verified,0
25000.0,36 months,12.87,OWN,157500.0,Verified,0
13200.0,36 months,9.99,MORTGAGE,54000.0,Not Verified,0
4200.0,36 months,5.99,MORTGAGE,67000.0,Not Verified,0
7000.0,36 months,8.94,OWN,149385.0,Not Verified,0
12600.0,36 months,6.92,RENT,190000.0,Source Verified,0
20000.0,60 months,15.27,RENT,75000.0,Verified,1
3300.0,36 months,13.06,MORTGAGE,20400.0,Source Verified,0
8000.0,36 months,12.53,RENT,47004.0,Not Verified,0
9200.0,60 months,11.49,MORTGAGE,94568.0,Verified,0
12000.0,36 months,8.94,RENT,65000.0,Not Verified,0
11000.0,36 months,15.68,RENT,70000.0,Not Verified,1
10000.0,36 months,9.91,RENT,24000.0,Source Verified,1
12875.0,36 months,15.31,RENT,50000.0,Verified,1
7750.0,36 months,6.62,MORTGAGE,70000.0,Not Verified,0
9800.0,60 months,12.42,MORTGAGE,39996.0,Source Verified,0
5500.0,36 months,16.07,MORTGAGE,47245.0,Not Verified,0
1500.0,36 months,13.06,MORTGAGE,35000.0,Not Verified,0
9000.0,36 months,11.71,RENT,51000.0,Not Verified,1
5000.0,60 months,13.8,MORTGAGE,55000.0,Verified,0
3000.0,36 months,9.25,RENT,44000.0,Verified,0
14000.0,36 months,6.91,RENT,52000.0,Not Verified,0
16000.0,60 months,6.54,MORTGAGE,91985.28,Not Verified,0
6000.0,36 months,7.51,MORTGAGE,117000.0,Source Verified,0
7000.0,36 months,14.93,MORTGAGE,26000.0,Not Verified,0
5600.0,36 months,6.76,MORTGAGE,35375.0,Not Verified,0
7000.0,36 months,11.86,RENT,40800.0,Source Verified,0
10475.0,36 months,16.71,RENT,43000.0,Not Verified,1
20000.0,60 months,15.57,RENT,45600.0,Verified,1
19000.0,60 months,11.49,RENT,40000.0,Verified,0
20000.0,36 months,14.61,MORTGAGE,150000.0,Verified,0
16000.0,60 months,15.28,MORTGAGE,36077.28,Not Verified,0
14000.0,36 months,5.42,RENT,148000.0,Verified,0
10000.0,36 months,15.96,RENT,91000.0,Verified,0
22000.0,36 months,17.19,RENT,62000.0,Verified,0
16775.0,36 months,14.27,MORTGAGE,140000.0,Source Verified,0
15000.0,36 months,10.99,MORTGAGE,39000.0,Source Verified,0
7000.0,36 months,9.91,MORTGAGE,66000.0,Verified,0
16000.0,60 months,18.64,RENT,55000.0,Source Verified,0
12000.0,36 months,14.96,RENT,34000.0,Not Verified,0
2000.0,36 months,14.18,RENT,36000.0,Not Verified,0
8000.0,60 months,14.91,MORTGAGE,65000.0,Not Verified,0
30000.0,60 months,12.42,MORTGAGE,115000.0,Source Verified,0
14500.0,36 months,14.54,RENT,42000.0,Source Verified,0
6000.0,36 months,11.89,MORTGAGE,70000.0,Verified,1
25000.0,60 months,17.8,MORTGAGE,114000.0,Verified,0
5500.0,60 months,16.82,OWN,28000.0,Not Verified,0
7000.0,36 months,9.63,OWN,24000.0,Not Verified,0
14500.0,60 months,10.75,MORTGAGE,47000.0,Not Verified,0
28000.0,36 months,12.69,RENT,100000.0,Source Verified,0
15600.0,36 months,5.99,MORTGAGE,86000.0,Not Verified,0
20000.0,36 months,15.28,OWN,90000.0,Verified,0
35000.0,60 months,17.14,MORTGAGE,112000.0,Verified,0
6000.0,36 months,8.32,RENT,40000.0,Not Verified,0
8000.0,36 months,13.17,RENT,55161.6,Not Verified,0
14000.0,36 months,7.51,RENT,36000.0,Verified,0
9000.0,36 months,5.99,RENT,56000.0,Not Verified,0
17500.0,60 months,11.71,MORTGAGE,35000.0,Verified,0
9600.0,36 months,14.27,RENT,25000.0,Not Verified,0
16000.0,36 months,11.58,RENT,300000.0,Verified,0
12300.0,36 months,6.62,OWN,28000.0,Not Verified,0
20000.0,36 months,13.48,MORTGAGE,100000.0,Not Verified,1
20000.0,60 months,11.11,RENT,65000.0,Verified,0
25000.0,60 months,13.72,OWN,145000.0,Verified,0
3950.0,60 months,17.19,RENT,18000.0,Source Verified,1
10000.0,36 months,16.45,RENT,70000.0,Verified,0
2200.0,36 months,15.23,RENT,30000.0,Source Verified,0
35000.0,60 months,21.67,MORTGAGE,270000.0,Verified,1
2500.0,36 months,10.78,MORTGAGE,107000.0,Not Verified,0
15000.0,36 months,8.9,RENT,40000.0,Source Verified,0
8000.0,36 months,7.66,RENT,57600.0,Source Verified,0
16750.0,36 months,16.4,MORTGAGE,51000.0,Verified,0
6000.0,36 months,12.21,RENT,80607.0,Verified,0
5000.0,60 months,10.36,RENT,45000.0,Source Verified,0
9600.0,60 months,18.39,RENT,43000.0,Not Verified,1
10000.0,36 months,14.93,RENT,55008.0,Not Verified,0
12000.0,36 months,6.03,OWN,48000.0,Not Verified,0
6500.0,60 months,15.57,MORTGAGE,93024.0,Not Verified,1
6000.0,36 months,11.49,OWN,37500.0,Not Verified,0
16000.0,60 months,11.49,MORTGAGE,72000.0,Source Verified,0
17500.0,36 months,13.61,RENT,47500.0,Verified,0
1500.0,36 months,13.98,MORTGAGE,14400.0,Source Verified,0
20000.0,36 months,14.59,MORTGAGE,127000.0,Verified,0
3200.0,36 months,14.96,RENT,57500.0,Not Verified,0
25000.0,36 months,10.36,RENT,74000.0,Verified,0
4800.0,36 months,6.99,MORTGAGE,76176.0,Verified,0
7500.0,36 months,13.55,MORTGAGE,55000.0,Not Verified,0
2225.0,36 months,7.66,RENT,52500.0,Source Verified,0
8000.0,36 months,7.88,RENT,90000.0,Not Verified,0
10000.0,60 months,15.28,RENT,34000.0,Not Verified,1
15000.0,36 months,14.96,MORTGAGE,88800.0,Not Verified,1
6000.0,36 months,5.42,MORTGAGE,70000.0,Source Verified,0
15000.0,36 months,8.94,MORTGAGE,113004.0,Not Verified,0
17500.0,36 months,14.35,RENT,44900.0,Verified,0
12000.0,60 months,15.27,MORTGAGE,64400.0,Verified,0
14000.0,60 months,14.65,OWN,118354.61,Source Verified,0
9600.0,36 months,15.01,RENT,90000.0,Not Verified,0
10750.0,36 months,7.51,RENT,28800.0,Not Verified,0
10000.0,60 months,13.23,MORTGAGE,55000.0,Not Verified,0
5000.0,36 months,7.49,MORTGAGE,38400.0,Source Verified,0
4950.0,36 months,7.9,OWN,13200.0,Source Verified,0
12000.0,36 months,11.83,RENT,45000.0,Not Verified,0
1500.0,36 months,6.99,RENT,71000.0,Source Verified,0
12000.0,36 months,7.91,RENT,42000.0,Source Verified,0
14000.0,36 months,8.94,MORTGAGE,77000.0,Not Verified,0
5000.0,36 months,12.53,RENT,20004.0,Not Verified,0
3600.0,36 months,8.0,MORTGAGE,35000.0,Not Verified,0
35000.0,60 months,16.89,MORTGAGE,77000.0,Verified,0
15000.0,60 months,16.49,MORTGAGE,48000.0,Not Verified,0
16800.0,60 months,16.45,MORTGAGE,60822.0,Verified,0
15000.0,60 months,17.27,OWN,75000.0,Not Verified,0
9000.0,36 months,12.84,RENT,74000.0,Not Verified,0
2500.0,36 months,7.88,RENT,54600.0,Not Verified,0
15600.0,60 months,19.42,OWN,55000.0,Source Verified,1
20000.0,36 months,11.71,MORTGAGE,172000.0,Source Verified,0
8000.0,36 months,11.71,RENT,50000.0,Not Verified,1
9400.0,60 months,21.67,OWN,60000.0,Verified,0
1500.0,36 months,10.38,MORTGAGE,70392.0,Source Verified,0
16000.0,60 months,19.79,MORTGAGE,80000.0,Verified,1
10000.0,36 months,10.36,MORTGAGE,85000.0,Verified,0
24250.0,36 months,13.23,RENT,148716.0,Verified,0
25000.0,36 months,15.68,RENT,108000.0,Verified,1
12000.0,60 months,13.49,RENT,60500.0,Not Verified,0
12000.0,36 months,10.0,MORTGAGE,53851.0,Verified,0
2700.0,36 months,7.88,RENT,35000.0,Not Verified,0
3000.0,36 months,9.99,MORTGAGE,31200.0,Not Verified,0
7000.0,36 months,13.61,RENT,81000.0,Source Verified,0
18000.0,36 months,13.57,RENT,44000.0,Verified,0
4550.0,36 months,11.03,MORTGAGE,53000.0,Not Verified,0
35000.0,60 months,13.99,RENT,87360.0,Verified,0
12000.0,36 months,9.91,RENT,40000.0,Source Verified,0
15000.0,36 months,15.65,RENT,80000.0,Not Verified,0
15000.0,36 months,14.96,MORTGAGE,171996.0,Source Verified,0
15000.0,36 months,12.68,MORTGAGE,38400.0,Not Verified,0
25400.0,60 months,13.49,MORTGAGE,400000.0,Source Verified,0
14125.0,60 months,15.23,RENT,39000.0,Source Verified,0
5000.0,36 months,11.99,MORTGAGE,38000.0,Source Verified,0
7000.0,36 months,8.0,RENT,22480.0,Not Verified,1
15000.0,36 months,12.99,MORTGAGE,77927.0,Verified,0
10625.0,36 months,8.49,RENT,62467.0,Source Verified,0
25000.0,36 months,14.59,RENT,139000.0,Verified,0
30000.0,36 months,16.49,MORTGAGE,72357.0,Verified,1
12000.0,60 months,16.77,MORTGAGE,93000.0,Verified,1
8000.0,36 months,6.92,MORTGAGE,54000.0,Source Verified,0
10000.0,36 months,13.8,RENT,48000.0,Source Verified,0
4000.0,36 months,5.79,MORTGAGE,51540.0,Not Verified,0
15850.0,60 months,14.79,RENT,96772.0,Verified,0
7000.0,36 months,12.87,OWN,102000.0,Verified,0
16000.0,36 months,17.88,RENT,100000.0,Source Verified,0
6400.0,36 months,6.17,RENT,60000.0,Not Verified,0
12000.0,36 months,17.58,RENT,65000.0,Source Verified,0
9000.0,36 months,13.72,OWN,46800.0,Verified,1
10000.0,36 months,7.66,RENT,64583.0,Verified,0
5000.0,36 months,8.9,MORTGAGE,140000.0,Source Verified,0
9000.0,36 months,8.9,RENT,25600.0,Not Verified,0
9450.0,60 months,20.48,RENT,95000.0,Verified,0
7000.0,36 months,8.88,RENT,35000.0,Source Verified,0
12000.0,60 months,13.49,RENT,50000.0,Source Verified,0
7400.0,36 months,7.88,MORTGAGE,94800.0,Not Verified,0
10400.0,60 months,10.99,OWN,42000.0,Verified,0
5000.0,60 months,19.04,RENT,48000.0,Source Verified,0
5000.0,36 months,5.42,MORTGAGE,36600.0,Not Verified,0
5000.0,36 months,12.8,RENT,25480.0,Not Verified,0
15000.0,36 months,13.85,MORTGAGE,68553.0,Not Verified,0
5500.0,36 months,13.85,RENT,69000.0,Not Verified,0
14400.0,60 months,11.49,OWN,85000.0,Verified,0
12000.0,36 months,7.51,MORTGAGE,88000.0,Source Verified,0
12000.0,36 months,10.38,OWN,49536.0,Not Verified,0
8000.0,36 months,13.23,MORTGAGE,73000.0,Source Verified,0
24000.0,60 months,21.36,MORTGAGE,105211.0,Verified,0
10000.0,60 months,11.99,MORTGAGE,42000.0,Source Verified,0
7200.0,36 months,7.14,MORTGAGE,115731.0,Not Verified,0
14000.0,36 months,7.88,MORTGAGE,136000.0,Not Verified,0
8000.0,36 months,16.77,RENT,40000.0,Not Verified,1
9575.0,60 months,13.35,MORTGAGE,65000.0,Not Verified,0
11200.0,60 months,5.79,MORTGAGE,80000.0,Verified,0
5000.0,36 months,12.87,RENT,39996.0,Not Verified,0
7500.0,36 months,6.03,RENT,210000.0,Source Verified,0
1000.0,36 months,16.29,MORTGAGE,32000.0,Not Verified,0
7500.0,36 months,11.22,OWN,31920.0,Not Verified,0
3500.0,36 months,6.03,MORTGAGE,50000.0,Source Verified,0
9525.0,60 months,19.69,RENT,55992.0,Verified,1
4500.0,36 months,16.35,MORTGAGE,75000.0,Not Verified,0
3000.0,36 months,13.47,RENT,41000.0,Not Verified,0
11000.0,36 months,10.75,RENT,48000.0,Not Verified,0
8000.0,36 months,5.79,MORTGAGE,64000.0,Source Verified,0
16800.0,60 months,12.68,MORTGAGE,82000.0,Source Verified,0
12000.0,36 months,8.88,RENT,36000.0,Not Verified,0
10000.0,36 months,14.72,RENT,33600.0,Source Verified,0
7300.0,36 months,9.99,MORTGAGE,65000.0,Not Verified,1
16000.0,60 months,12.23,RENT,87500.0,Source Verified,0
4800.0,36 months,9.99,MORTGAGE,90000.0,Source Verified,0
6000.0,36 months,12.69,RENT,80000.0,Source Verified,0
25000.0,60 months,15.58,MORTGAGE,68000.0,Source Verified,1
4000.0,36 months,11.12,RENT,69000.0,Verified,1
16500.0,60 months,17.88,RENT,33000.0,Source Verified,0
9000.0,60 months,7.88,OWN,60000.0,Verified,0
17000.0,36 months,11.78,MORTGAGE,75000.0,Verified,0
20000.0,36 months,11.12,OWN,41717.0,Verified,0
24250.0,36 months,12.73,RENT,68375.0,Not Verified,0
4800.0,36 months,13.87,RENT,48000.0,Not Verified,0
10000.0,36 months,9.88,RENT,23624.95,Not Verified,0
3500.0,36 months,7.88,OWN,51000.0,Not Verified,0
8650.0,36 months,8.49,RENT,60682.0,Verified,0
7200.0,60 months,9.99,MORTGAGE,36000.0,Not Verified,0
18500.0,36 months,7.9,RENT,85000.0,Verified,1
12000.0,36 months,13.35,OWN,90000.0,Verified,0
12300.0,60 months,10.74,MORTGAGE,49800.0,Source Verified,0
7500.0,60 months,7.14,RENT,26400.0,Not Verified,0
15250.0,36 months,6.54,OWN,30000.0,Not Verified,0
7200.0,36 months,6.03,MORTGAGE,56000.0,Not Verified,0
10000.0,60 months,12.69,MORTGAGE,56000.0,Source Verified,0
20000.0,60 months,9.62,RENT,83000.0,Verified,0
25000.0,36 months,15.31,MORTGAGE,150000.0,Not Verified,0
25000.0,60 months,13.35,MORTGAGE,144996.0,Verified,0
15000.0,60 months,17.49,RENT,57600.0,Source Verified,0
11000.0,36 months,8.07,RENT,62000.0,Not Verified,0
17000.0,60 months,9.99,MORTGAGE,75000.0,Source Verified,0
5850.0,36 months,13.49,MORTGAGE,31200.0,Verified,0
6500.0,36 months,11.11,RENT,60000.0,Verified,0
10000.0,60 months,10.99,RENT,41926.0,Not Verified,0
1000.0,36 months,12.69,MORTGAGE,70000.0,Verified,0
35000.0,60 months,16.4,MORTGAGE,115000.0,Verified,1
